date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-08-19,823424,645261,Sandy Alcantara,Miami Marlins,Philadelphia Phillies,0,R,130,702,26,170.7,142,745,27.0,26.51,26.88,0.1878,0.85,previous,9,0.1869,0.846,0.1579,4.22,0.6055,0.4175,0.2569,0.1415,0.0701,0.0315,4.5,124,-158,4.5,126,-162,4.5,100,-145,,,,"{""dk"":{""1.5"":[-2200,null],""2.5"":[-512,null],""3.5"":[-188,null],""4.5"":[124,null],""5.5"":[278,null],""6.5"":[620,null],""7.5"":[1360,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-209,null],""4.5"":[115,null],""5.5"":[235,null],""6.5"":[500,null],""7.5"":[1000,null]},""mgm"":{""2.5"":[-550,null],""5.5"":[210,null],""3.5"":[-220,null],""4.5"":[105,null],""6.5"":[400,null]},""fd"":{""2.5"":[-620,null],""3.5"":[-215,null],""4.5"":[126,null],""5.5"":[260,null],""6.5"":[600,null]}}",4.5,0.4175,+140,-140,under,mgm,4.5,-145,0.0404,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,823424,605400,Aaron Nola,Philadelphia Phillies,Miami Marlins,1,R,138,567,25,130.0,97,404,23.75,22.6,23.46,0.2409,1.091,previous,9,0.2098,0.95,0.2291,5.21,0.761,0.6001,0.4286,0.2762,0.1605,0.0843,5.5,-119,-107,5.5,-130,102,5.5,-135,-110,,,,"{""dk"":{""2.5"":[-2500,null],""3.5"":[-680,null],""4.5"":[-272,null],""5.5"":[-119,null],""6.5"":[178,null],""7.5"":[377,null],""8.5"":[790,null],""9.5"":[1580,null]},""czr"":{""9.5"":[950,null],""3.5"":[-1000,null],""4.5"":[-325,null],""5.5"":[-143,null],""6.5"":[140,null],""7.5"":[260,null],""8.5"":[500,null]},""mgm"":{""3.5"":[-600,null],""7.5"":[270,null],""4.5"":[-250,null],""5.5"":[-135,null],""6.5"":[145,null]},""fd"":{""2.5"":[-4500,null],""3.5"":[-1000,null],""4.5"":[-330,null],""5.5"":[-130,null],""6.5"":[150,null],""7.5"":[320,null],""8.5"":[630,null]}}",5.5,0.4286,+133,-133,under,fd,5.5,102,0.1045,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824801,701542,Will Warren,New York Yankees,Baltimore Orioles,0,R,117,517,23,118.0,171,711,21.62,22.37,21.81,0.2291,1.037,previous,9,0.2523,1.142,0.2612,5.68,0.8149,0.6748,0.5111,0.3514,0.2188,0.1233,5.5,124,-158,5.5,118,-150,5.5,100,-150,,,,"{""fd"":{""2.5"":[-2000,null],""3.5"":[-520,null],""4.5"":[-215,null],""5.5"":[118,null],""6.5"":[230,null],""7.5"":[480,null]},""czr"":{""3.5"":[-460,null],""4.5"":[-197,null],""5.5"":[112,null],""6.5"":[215,null],""7.5"":[425,null],""8.5"":[850,null]},""dk"":{""2.5"":[-1140,null],""3.5"":[-397,null],""4.5"":[-170,null],""5.5"":[124,null],""6.5"":[263,null],""7.5"":[529,null],""8.5"":[1080,null]},""mgm"":{""7.5"":[425,null],""4.5"":[-200,null],""5.5"":[105,null],""6.5"":[210,null],""3.5"":[-500,null]}}",5.5,0.5111,-105,+105,over,dk,5.5,124,0.0895,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824801,605135,Chris Bassitt,Baltimore Orioles,New York Yankees,1,R,40,285,11,61.7,166,736,22.62,21.71,22.4,0.1751,0.793,previous,9,0.2466,1.116,0.1968,4.28,0.6195,0.4315,0.267,0.1471,0.0725,0.0321,4.5,-121,-105,4.5,-113,-113,4.5,-130,-110,,,,"{""fd"":{""2.5"":[-850,null],""3.5"":[-290,null],""4.5"":[-113,null],""5.5"":[186,null],""6.5"":[400,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-280,null],""4.5"":[-122,null],""5.5"":[172,null],""6.5"":[350,null],""7.5"":[750,null]},""dk"":{""1.5"":[-3400,null],""2.5"":[-740,null],""3.5"":[-277,null],""4.5"":[-121,null],""5.5"":[176,null],""6.5"":[363,null],""7.5"":[770,null],""8.5"":[1500,null]},""mgm"":{""2.5"":[-625,null],""3.5"":[-250,null],""4.5"":[-120,null],""6.5"":[300,null],""5.5"":[160,null]}}",4.5,0.4315,+132,-132,under,mgm,4.5,-110,0.0875,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824394,683363,Matt Wilkinson,San Francisco Giants,Cleveland Guardians,0,L,0,0,0,0.0,0,0,21.76,21.76,21.76,0.2209,1.0,previous,9,0.1931,0.874,0.1931,4.2,0.6051,0.4161,0.2539,0.1377,0.0668,0.0291,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824394,800048,Parker Messick,Cleveland Guardians,San Francisco Giants,1,L,142,565,24,142.3,38,165,24.12,23.47,23.96,0.2445,1.107,previous,9,0.238,1.078,0.2628,6.24,0.8642,0.7478,0.5996,0.4411,0.2964,0.1815,6.5,102,-130,6.5,122,-156,6.5,-110,-130,,,,"{""fd"":{""3.5"":[-1600,null],""4.5"":[-460,null],""5.5"":[-200,null],""6.5"":[122,null],""7.5"":[230,null],""8.5"":[450,null]},""dk"":{""3.5"":[-1260,null],""4.5"":[-457,null],""5.5"":[-207,null],""6.5"":[102,null],""7.5"":[208,null],""8.5"":[413,null],""9.5"":[820,null],""10.5"":[1580,null]},""czr"":{""9.5"":[650,null],""3.5"":[-2000,null],""4.5"":[-480,null],""5.5"":[-200,null],""6.5"":[104,null],""7.5"":[196,null],""8.5"":[360,null]},""mgm"":{""4.5"":[-450,null],""8.5"":[300,null],""6.5"":[-110,null],""7.5"":[170,null],""5.5"":[-210,null]}}",6.5,0.4411,+127,-127,under,mgm,6.5,-130,0.0398,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824476,669461,Matthew Liberatore,St. Louis Cardinals,Cincinnati Reds,0,L,116,519,24,119.0,122,648,21.62,21.55,21.61,0.2158,0.977,previous,9,0.2471,1.119,0.2416,5.25,0.767,0.6083,0.4372,0.2833,0.1655,0.0873,5.5,-117,-109,5.5,-122,-104,5.5,-125,-115,,,,"{""dk"":{""2.5"":[-2100,null],""3.5"":[-610,null],""4.5"":[-254,null],""5.5"":[-117,null],""6.5"":[176,null],""7.5"":[356,null],""8.5"":[720,null],""9.5"":[1400,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-950,null],""4.5"":[-290,null],""5.5"":[-129,null],""6.5"":[151,null],""7.5"":[280,null],""8.5"":[550,null]},""mgm"":{""5.5"":[-120,null],""3.5"":[-550,null],""6.5"":[160,null],""7.5"":[300,null],""4.5"":[-250,null]},""fd"":{""2.5"":[-3500,null],""3.5"":[-850,null],""4.5"":[-310,null],""5.5"":[-122,null],""6.5"":[162,null],""7.5"":[340,null],""8.5"":[700,null]}}",5.5,0.4372,+129,-129,under,fd,5.5,-104,0.0816,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824476,695505,Chase Burns,Cincinnati Reds,St. Louis Cardinals,1,R,151,526,23,131.0,67,188,23.25,22.89,23.16,0.2869,1.299,previous,9,0.1939,0.878,0.2545,5.79,0.8252,0.6892,0.528,0.3681,0.2329,0.1337,6.5,102,-130,6.5,114,-146,6.5,-110,-130,,,,"{""dk"":{""3.5"":[-1360,null],""4.5"":[-470,null],""5.5"":[-203,null],""6.5"":[102,null],""7.5"":[208,null],""8.5"":[424,null],""9.5"":[840,null],""10.5"":[1640,null]},""czr"":{""9.5"":[650,null],""3.5"":[-1700,null],""4.5"":[-480,null],""5.5"":[-200,null],""6.5"":[102,null],""7.5"":[187,null],""8.5"":[340,null]},""mgm"":{""7.5"":[175,null],""5.5"":[-210,null],""6.5"":[-110,null],""4.5"":[-450,null],""8.5"":[325,null]},""fd"":{""3.5"":[-1600,null],""4.5"":[-500,null],""5.5"":[-215,null],""6.5"":[114,null],""7.5"":[215,null],""8.5"":[420,null]}}",6.5,0.3681,+172,-172,under,mgm,6.5,-130,0.1129,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,822937,453286,Max Scherzer,Toronto Blue Jays,Tampa Bay Rays,0,R,31,181,10,41.0,82,358,18.75,18.69,18.73,0.2001,0.906,previous,9,0.1762,0.798,0.1587,2.98,0.3537,0.1885,0.0872,0.0354,0.0127,0.0041,3.5,-119,-107,3.5,-113,-113,3.5,-120,-120,,,,"{""dk"":{""1.5"":[-1100,null],""2.5"":[-307,null],""3.5"":[-120,null],""4.5"":[195,null],""5.5"":[454,null],""6.5"":[990,null]},""czr"":{""2.5"":[-360,null],""3.5"":[-124,null],""4.5"":[184,null],""5.5"":[400,null],""6.5"":[900,null]},""mgm"":{""2.5"":[-325,null],""5.5"":[380,null],""6.5"":[700,null],""4.5"":[175,null],""3.5"":[-125,null]},""fd"":{""2.5"":[-340,null],""3.5"":[-113,null],""4.5"":[196,null],""5.5"":[430,null]}}",3.5,0.3537,+183,-183,under,dk,3.5,-107,0.1588,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,822937,656876,Drew Rasmussen,Tampa Bay Rays,Toronto Blue Jays,1,R,133,506,23,129.3,127,585,21.75,22.05,21.83,0.2502,1.133,previous,9,0.1884,0.853,0.2146,4.67,0.6846,0.505,0.3334,0.1969,0.1042,0.0497,5.5,127,-163,5.5,132,-170,5.5,105,-155,,,,"{""dk"":{""2.5"":[-1300,null],""3.5"":[-420,null],""4.5"":[-174,null],""5.5"":[128,null],""6.5"":[270,null],""7.5"":[571,null],""8.5"":[1140,null]},""czr"":{""3.5"":[-480,null],""4.5"":[-176,null],""5.5"":[118,null],""6.5"":[235,null],""7.5"":[450,null],""8.5"":[950,null]},""mgm"":{""5.5"":[110,null],""4.5"":[-185,null],""6.5"":[210,null],""3.5"":[-450,null],""7.5"":[400,null]},""fd"":{""2.5"":[-2200,null],""3.5"":[-520,null],""4.5"":[-194,null],""5.5"":[132,null],""6.5"":[260,null],""7.5"":[540,null]}}",5.5,0.3334,+200,-200,under,mgm,5.5,-155,0.1118,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,823748,669302,Logan Gilbert,Seattle Mariners,Milwaukee Brewers,0,R,152,571,24,145.3,173,535,25.38,23.69,24.95,0.2738,1.24,previous,9,0.2266,1.026,0.2804,6.94,0.9092,0.8212,0.6977,0.5508,0.4009,0.268,6.5,-102,-125,6.5,-108,-118,6.5,-125,-115,,,,"{""dk"":{""3.5"":[-1120,null],""4.5"":[-457,null],""5.5"":[-206,null],""6.5"":[-102,null],""7.5"":[192,null],""8.5"":[376,null],""9.5"":[730,null],""10.5"":[1360,null]},""czr"":{""9.5"":[500,null],""4.5"":[-675,null],""5.5"":[-245,null],""6.5"":[-124,null],""7.5"":[153,null],""8.5"":[270,null]},""mgm"":{""6.5"":[-120,null],""4.5"":[-525,null],""7.5"":[155,null],""8.5"":[290,null],""5.5"":[-235,null]},""fd"":{""3.5"":[-2500,null],""4.5"":[-650,null],""5.5"":[-260,null],""6.5"":[-108,null],""7.5"":[176,null],""8.5"":[350,null],""9.5"":[680,null]}}",6.5,0.5508,-123,+123,over,dk,6.5,-102,0.0746,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,823748,669160,Dustin May,Milwaukee Brewers,Seattle Mariners,1,R,117,507,23,122.0,123,584,20.62,22.01,20.97,0.2258,1.022,previous,9,0.2018,0.914,0.2064,4.28,0.6209,0.4329,0.2679,0.1474,0.0724,0.0319,5.5,-102,-125,5.5,108,-138,5.5,-105,-140,,,,"{""dk"":{""2.5"":[-1660,null],""3.5"":[-507,null],""4.5"":[-213,null],""5.5"":[-101,null],""6.5"":[201,null],""7.5"":[410,null],""8.5"":[810,null],""9.5"":[1560,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-213,null],""5.5"":[101,null],""6.5"":[191,null],""7.5"":[375,null],""8.5"":[750,null]},""mgm"":{""3.5"":[-450,null],""6.5"":[195,null],""5.5"":[100,null],""7.5"":[350,null],""4.5"":[-200,null]},""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-235,null],""5.5"":[108,null],""6.5"":[215,null],""7.5"":[450,null]}}",5.5,0.2679,+273,-273,under,dk,5.5,-125,0.2083,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,822860,676917,Cade Cavalli,Washington Nationals,Texas Rangers,0,R,151,578,26,136.7,40,219,22.62,22.37,22.56,0.2457,1.113,previous,9,0.2395,1.084,0.2658,6.04,0.8485,0.7241,0.57,0.4101,0.2685,0.1599,5.5,-141,110,5.5,-128,100,5.5,-140,-105,,,,"{""fd"":{""2.5"":[-4000,null],""3.5"":[-850,null],""4.5"":[-320,null],""5.5"":[-128,null],""6.5"":[154,null],""7.5"":[310,null],""8.5"":[630,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-950,null],""4.5"":[-310,null],""5.5"":[-141,null],""6.5"":[139,null],""7.5"":[265,null],""8.5"":[500,null]},""dk"":{""2.5"":[-2600,null],""3.5"":[-760,null],""4.5"":[-304,null],""5.5"":[-141,null],""6.5"":[141,null],""7.5"":[276,null],""8.5"":[535,null],""9.5"":[1040,null]},""mgm"":{""3.5"":[-650,null],""4.5"":[-295,null],""5.5"":[-140,null],""7.5"":[260,null],""6.5"":[140,null]}}",5.5,0.57,-133,+133,over,fd,5.5,-128,0.0411,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,822860,677958,Kumar Rocker,Texas Rangers,Washington Nationals,1,R,106,506,21,116.0,56,287,23.12,21.84,22.8,0.2084,0.944,previous,9,0.2155,0.976,0.2032,4.62,0.6767,0.4957,0.325,0.1907,0.1004,0.0477,4.5,-148,116,4.5,-148,116,4.5,-135,-110,,,,"{""fd"":{""2.5"":[-1400,null],""3.5"":[-400,null],""4.5"":[-148,null],""5.5"":[142,null],""6.5"":[300,null],""7.5"":[680,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-380,null],""4.5"":[-152,null],""5.5"":[136,null],""6.5"":[275,null],""7.5"":[550,null],""8.5"":[1100,null]},""dk"":{""2.5"":[-1040,null],""3.5"":[-352,null],""4.5"":[-147,null],""5.5"":[150,null],""6.5"":[318,null],""7.5"":[680,null],""8.5"":[1400,null]},""mgm"":{""4.5"":[-135,null],""2.5"":[-700,null],""6.5"":[280,null],""5.5"":[150,null],""3.5"":[-295,null]}}",4.5,0.4957,+102,-102,under,dk,4.5,116,0.0674,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824155,700712,Walbert Ureña,Los Angeles Angels,Houston Astros,0,R,102,459,20,107.7,0,0,20.88,22.14,21.19,0.2218,1.004,previous,9,0.205,0.928,0.2059,4.27,0.6191,0.4309,0.2662,0.1462,0.0717,0.0315,4.5,-114,-112,4.5,-125,-102,4.5,-165,115,,,,"{""dk"":{""1.5"":[-3700,null],""2.5"":[-750,null],""3.5"":[-270,null],""4.5"":[-117,null],""5.5"":[187,null],""6.5"":[387,null],""7.5"":[790,null],""8.5"":[1600,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-325,null],""4.5"":[-139,null],""5.5"":[150,null],""6.5"":[305,null],""7.5"":[625,null],""8.5"":[1200,null]},""mgm"":{""3.5"":[-350,null],""6.5"":[230,null],""4.5"":[-160,null],""5.5"":[125,null],""2.5"":[-900,null]},""fd"":{""2.5"":[-1100,null],""3.5"":[-350,null],""4.5"":[-125,null],""5.5"":[164,null],""6.5"":[350,null],""7.5"":[750,null]}}",4.5,0.4309,+132,-132,under,mgm,4.5,115,0.1415,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
2026-08-19,824155,814490,Ethan Pecko,Houston Astros,Los Angeles Angels,1,R,0,0,0,0.0,0,0,21.76,21.76,21.76,0.2209,1.0,previous,9,0.2192,0.992,0.2192,4.77,0.6999,0.5233,0.3509,0.2107,0.1135,0.0551,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T15:00:34Z,2026-08-19T15:00:34Z
