date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-08-19,823424,645261,Sandy Alcantara,Miami Marlins,Philadelphia Phillies,0,R,130,702,26,170.7,142,745,27.0,26.51,26.88,0.1878,0.85,confirmed,9,0.1875,0.849,0.1584,4.24,0.6077,0.4198,0.2589,0.1429,0.071,0.0319,4.5,113,-145,4.5,126,-162,4.5,100,-145,,,,"{""dk"":{""1.5"":[-2400,null],""2.5"":[-561,null],""3.5"":[-205,null],""4.5"":[113,null],""5.5"":[250,null],""6.5"":[558,null],""7.5"":[1200,null]},""fd"":{""2.5"":[-650,null],""3.5"":[-215,null],""4.5"":[126,null],""5.5"":[265,null],""6.5"":[600,null]},""mgm"":{""2.5"":[-550,null],""5.5"":[210,null],""3.5"":[-220,null],""4.5"":[105,null],""6.5"":[400,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-209,null],""4.5"":[115,null],""5.5"":[235,null],""6.5"":[500,null],""7.5"":[1000,null]}}",4.5,0.4198,+138,-138,under,mgm,4.5,-145,0.0381,2026-08-19T15:31:37Z,2026-08-19T18:31:04Z
2026-08-19,824476,669461,Matthew Liberatore,St. Louis Cardinals,Cincinnati Reds,0,L,116,519,24,119.0,122,648,21.62,21.55,21.61,0.2158,0.977,confirmed,9,0.2515,1.139,0.246,5.35,0.7784,0.6236,0.4537,0.298,0.1766,0.0946,5.5,-117,-109,5.5,-122,-104,5.5,-125,-115,,,,"{""dk"":{""2.5"":[-2100,null],""3.5"":[-610,null],""4.5"":[-254,null],""5.5"":[-117,null],""6.5"":[176,null],""7.5"":[356,null],""8.5"":[720,null],""9.5"":[1400,null]},""fd"":{""2.5"":[-3500,null],""3.5"":[-850,null],""4.5"":[-310,null],""5.5"":[-122,null],""6.5"":[162,null],""7.5"":[340,null],""8.5"":[700,null]},""mgm"":{""5.5"":[-120,null],""3.5"":[-600,null],""6.5"":[155,null],""7.5"":[300,null],""4.5"":[-250,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-950,null],""4.5"":[-290,null],""5.5"":[-129,null],""6.5"":[151,null],""7.5"":[280,null],""8.5"":[550,null]}}",5.5,0.4537,+120,-120,under,fd,5.5,-104,0.0651,2026-08-19T15:31:37Z,2026-08-19T18:31:04Z
2026-08-19,824394,683363,Matt Wilkinson,San Francisco Giants,Cleveland Guardians,0,L,0,0,0,0.0,0,0,21.76,21.76,21.76,0.2209,1.0,confirmed,9,0.178,0.806,0.178,3.87,0.5424,0.3524,0.2019,0.1026,0.0465,0.0189,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T15:31:37Z,2026-08-19T19:16:33Z
2026-08-19,824476,695505,Chase Burns,Cincinnati Reds,St. Louis Cardinals,1,R,151,526,23,131.0,67,188,23.25,22.89,23.16,0.2869,1.299,confirmed,9,0.2002,0.906,0.2621,5.96,0.8413,0.7132,0.5567,0.3966,0.2568,0.1511,6.5,110,-140,6.5,112,-142,6.5,-110,-135,,,,"{""dk"":{""3.5"":[-1240,null],""4.5"":[-435,null],""5.5"":[-191,null],""6.5"":[110,null],""7.5"":[229,null],""8.5"":[455,null],""9.5"":[950,null]},""czr"":{""9.5"":[650,null],""3.5"":[-1700,null],""4.5"":[-480,null],""5.5"":[-200,null],""6.5"":[102,null],""7.5"":[187,null],""8.5"":[340,null]},""mgm"":{""7.5"":[185,null],""5.5"":[-200,null],""6.5"":[-105,null],""4.5"":[-450,null],""8.5"":[350,null]},""fd"":{""3.5"":[-1800,null],""4.5"":[-520,null],""5.5"":[-215,null],""6.5"":[112,null],""7.5"":[210,null],""8.5"":[400,null]}}",6.5,0.3966,+152,-152,under,mgm,6.5,-135,0.0804,2026-08-19T19:16:33Z,2026-08-19T19:16:33Z
2026-08-19,822937,453286,Max Scherzer,Toronto Blue Jays,Tampa Bay Rays,0,R,31,181,10,41.0,82,358,18.75,18.69,18.73,0.2001,0.906,confirmed,9,0.1756,0.795,0.1582,2.97,0.3515,0.1869,0.0862,0.0349,0.0125,0.004,3.5,-107,-120,3.5,-113,-113,3.5,-120,-120,,,,"{""dk"":{""1.5"":[-960,null],""2.5"":[-277,null],""3.5"":[-107,null],""4.5"":[225,null],""5.5"":[520,null],""6.5"":[1180,null]},""czr"":{""2.5"":[-325,null],""3.5"":[-124,null],""4.5"":[191,null],""5.5"":[400,null],""6.5"":[950,null]},""mgm"":{""2.5"":[-325,null],""5.5"":[380,null],""6.5"":[700,null],""4.5"":[175,null],""3.5"":[-125,null]},""fd"":{""2.5"":[-340,null],""3.5"":[-113,null],""4.5"":[200,null],""5.5"":[450,null]}}",3.5,0.3515,+184,-184,under,mgm,3.5,-120,0.1485,2026-08-19T19:16:33Z,2026-08-19T19:16:33Z
2026-08-19,823424,605400,Aaron Nola,Philadelphia Phillies,Miami Marlins,1,R,138,567,25,130.0,97,404,23.75,22.6,23.46,0.2409,1.091,confirmed,9,0.2147,0.972,0.2343,5.33,0.7755,0.6193,0.4492,0.2944,0.1742,0.0932,5.5,-115,-111,5.5,-130,102,5.5,-135,-110,,,,"{""dk"":{""2.5"":[-2100,null],""3.5"":[-620,null],""4.5"":[-253,null],""5.5"":[-115,null],""6.5"":[182,null],""7.5"":[381,null],""8.5"":[780,null],""9.5"":[1500,null]},""fd"":{""2.5"":[-4500,null],""3.5"":[-1000,null],""4.5"":[-330,null],""5.5"":[-130,null],""6.5"":[148,null],""7.5"":[310,null],""8.5"":[600,null]},""mgm"":{""3.5"":[-600,null],""7.5"":[270,null],""4.5"":[-250,null],""5.5"":[-135,null],""6.5"":[145,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-1000,null],""4.5"":[-325,null],""5.5"":[-143,null],""6.5"":[140,null],""7.5"":[260,null],""8.5"":[500,null]}}",5.5,0.4492,+123,-123,under,fd,5.5,102,0.0839,2026-08-19T15:31:37Z,2026-08-19T19:31:09Z
2026-08-19,824801,605135,Chris Bassitt,Baltimore Orioles,New York Yankees,1,R,40,285,11,61.7,166,736,22.62,21.71,22.4,0.1751,0.793,confirmed,9,0.2466,1.116,0.1968,4.28,0.6195,0.4315,0.267,0.1471,0.0725,0.0321,4.5,-121,-105,4.5,-113,-113,4.5,-130,-110,,,,"{""dk"":{""1.5"":[-3400,null],""2.5"":[-740,null],""3.5"":[-277,null],""4.5"":[-121,null],""5.5"":[176,null],""6.5"":[363,null],""7.5"":[770,null],""8.5"":[1500,null]},""fd"":{""2.5"":[-850,null],""3.5"":[-290,null],""4.5"":[-113,null],""5.5"":[186,null],""6.5"":[400,null]},""mgm"":{""2.5"":[-625,null],""3.5"":[-250,null],""4.5"":[-120,null],""6.5"":[300,null],""5.5"":[160,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-280,null],""4.5"":[-122,null],""5.5"":[172,null],""6.5"":[350,null],""7.5"":[750,null]}}",4.5,0.4315,+132,-132,under,mgm,4.5,-110,0.0875,2026-08-19T15:31:37Z,2026-08-19T19:46:08Z
2026-08-19,822937,656876,Drew Rasmussen,Tampa Bay Rays,Toronto Blue Jays,1,R,133,506,23,129.3,127,585,21.75,22.05,21.83,0.2502,1.133,confirmed,9,0.2123,0.961,0.2408,5.24,0.7648,0.6054,0.434,0.2805,0.1634,0.0859,5.5,127,-163,5.5,132,-170,5.5,110,-160,,,,"{""dk"":{""2.5"":[-1300,null],""3.5"":[-420,null],""4.5"":[-174,null],""5.5"":[128,null],""6.5"":[270,null],""7.5"":[571,null],""8.5"":[1140,null]},""fd"":{""2.5"":[-2000,null],""3.5"":[-500,null],""4.5"":[-188,null],""5.5"":[132,null],""6.5"":[260,null],""7.5"":[540,null]},""mgm"":{""5.5"":[115,null],""4.5"":[-175,null],""6.5"":[230,null],""3.5"":[-400,null],""7.5"":[425,null]},""czr"":{""3.5"":[-480,null],""4.5"":[-176,null],""5.5"":[118,null],""6.5"":[235,null],""7.5"":[450,null],""8.5"":[950,null]}}",5.5,0.434,+130,-130,over,fd,5.5,132,0.0276,2026-08-19T15:31:37Z,2026-08-19T19:46:08Z
2026-08-19,824076,605488,Jeffrey Springs,Athletics,Kansas City Royals,0,L,88,479,22,108.0,138,713,19.88,21.76,20.35,0.1884,0.853,confirmed,9,0.2031,0.919,0.1726,3.41,0.4478,0.2649,0.1369,0.0623,0.0252,0.0091,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T19:46:08Z
2026-08-19,824394,800048,Parker Messick,Cleveland Guardians,San Francisco Giants,1,L,142,565,24,142.3,38,165,24.12,23.47,23.96,0.2445,1.107,confirmed,9,0.2272,1.028,0.2512,5.97,0.8414,0.7127,0.5561,0.3963,0.257,0.1516,6.5,102,-130,6.5,124,-160,6.5,-115,-130,,,,"{""dk"":{""3.5"":[-1260,null],""4.5"":[-457,null],""5.5"":[-207,null],""6.5"":[102,null],""7.5"":[208,null],""8.5"":[413,null],""9.5"":[820,null],""10.5"":[1580,null]},""fd"":{""3.5"":[-1600,null],""4.5"":[-480,null],""5.5"":[-196,null],""6.5"":[124,null],""7.5"":[235,null],""8.5"":[460,null]},""mgm"":{""4.5"":[-450,null],""8.5"":[300,null],""6.5"":[-110,null],""7.5"":[170,null],""5.5"":[-210,null]},""czr"":{""9.5"":[650,null],""3.5"":[-2000,null],""4.5"":[-480,null],""5.5"":[-200,null],""6.5"":[104,null],""7.5"":[189,null],""8.5"":[360,null]}}",6.5,0.3963,+152,-152,under,mgm,6.5,-130,0.0899,2026-08-19T15:31:37Z,2026-08-19T20:16:16Z
2026-08-19,823748,669160,Dustin May,Milwaukee Brewers,Seattle Mariners,1,R,117,507,23,122.0,123,584,20.62,22.01,20.97,0.2258,1.022,confirmed,9,0.2051,0.928,0.2097,4.35,0.6331,0.4462,0.2795,0.1558,0.0776,0.0347,5.5,-102,-125,5.5,108,-138,5.5,-105,-140,,,,"{""dk"":{""2.5"":[-1660,null],""3.5"":[-507,null],""4.5"":[-213,null],""5.5"":[-101,null],""6.5"":[201,null],""7.5"":[410,null],""8.5"":[810,null],""9.5"":[1560,null]},""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-235,null],""5.5"":[108,null],""6.5"":[215,null],""7.5"":[450,null]},""mgm"":{""3.5"":[-450,null],""6.5"":[195,null],""5.5"":[100,null],""7.5"":[350,null],""4.5"":[-200,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-213,null],""5.5"":[101,null],""6.5"":[191,null],""7.5"":[375,null],""8.5"":[750,null]}}",5.5,0.2795,+258,-258,under,dk,5.5,-125,0.1966,2026-08-19T15:31:37Z,2026-08-19T20:16:16Z
2026-08-19,822860,676917,Cade Cavalli,Washington Nationals,Texas Rangers,0,R,151,578,26,136.7,40,219,22.62,22.37,22.56,0.2457,1.113,confirmed,9,0.2316,1.048,0.2572,5.85,0.8311,0.6979,0.5382,0.3782,0.2413,0.1397,5.5,-141,110,5.5,-138,108,5.5,-155,105,,,,"{""dk"":{""2.5"":[-2600,null],""3.5"":[-760,null],""4.5"":[-304,null],""5.5"":[-141,null],""6.5"":[141,null],""7.5"":[276,null],""8.5"":[535,null],""9.5"":[1040,null]},""fd"":{""2.5"":[-4000,null],""3.5"":[-1000,null],""4.5"":[-340,null],""5.5"":[-138,null],""6.5"":[144,null],""7.5"":[290,null],""8.5"":[600,null]},""mgm"":{""3.5"":[-700,null],""4.5"":[-325,null],""5.5"":[-155,null],""7.5"":[230,null],""6.5"":[130,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-950,null],""4.5"":[-335,null],""5.5"":[-148,null],""6.5"":[134,null],""7.5"":[250,null],""8.5"":[450,null]}}",5.5,0.5382,-117,+117,under,mgm,5.5,105,0.0165,2026-08-19T15:31:37Z,2026-08-19T20:16:16Z
2026-08-19,824155,700712,Walbert Ureña,Los Angeles Angels,Houston Astros,0,R,102,459,20,107.7,0,0,20.88,22.14,21.19,0.2218,1.004,confirmed,9,0.2095,0.948,0.2104,4.36,0.6354,0.4488,0.2818,0.1575,0.0786,0.0352,4.5,-114,-112,4.5,-125,-102,4.5,-155,105,,,,"{""dk"":{""1.5"":[-3700,null],""2.5"":[-750,null],""3.5"":[-270,null],""4.5"":[-117,null],""5.5"":[187,null],""6.5"":[387,null],""7.5"":[790,null],""8.5"":[1600,null]},""fd"":{""2.5"":[-1100,null],""3.5"":[-350,null],""4.5"":[-125,null],""5.5"":[164,null],""6.5"":[350,null],""7.5"":[750,null]},""mgm"":{""3.5"":[-300,null],""6.5"":[260,null],""4.5"":[-140,null],""5.5"":[140,null],""2.5"":[-700,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-325,null],""4.5"":[-139,null],""5.5"":[156,null],""6.5"":[305,null],""7.5"":[625,null],""8.5"":[1400,null]}}",4.5,0.4488,+123,-123,under,mgm,4.5,105,0.106,2026-08-19T15:31:37Z,2026-08-19T20:16:16Z
2026-08-19,824155,814490,Ethan Pecko,Houston Astros,Los Angeles Angels,1,R,0,0,0,0.0,0,0,21.76,21.76,21.76,0.2209,1.0,confirmed,9,0.2309,1.045,0.2309,5.02,0.7366,0.5687,0.3958,0.2476,0.1393,0.0707,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T15:31:37Z,2026-08-19T20:16:16Z
2026-08-19,823748,669302,Logan Gilbert,Seattle Mariners,Milwaukee Brewers,0,R,152,571,24,145.3,173,535,25.38,23.69,24.95,0.2738,1.24,confirmed,8,0.2095,0.949,0.2606,6.45,0.8795,0.7713,0.6298,0.4739,0.3267,0.2059,6.5,-108,-118,6.5,-108,-118,6.5,-125,-115,,,,"{""dk"":{""3.5"":[-1180,null],""4.5"":[-479,null],""5.5"":[-216,null],""6.5"":[-108,null],""7.5"":[181,null],""8.5"":[356,null],""9.5"":[690,null],""10.5"":[1320,null]},""fd"":{""3.5"":[-2500,null],""4.5"":[-650,null],""5.5"":[-260,null],""6.5"":[-108,null],""7.5"":[176,null],""8.5"":[350,null],""9.5"":[680,null]},""mgm"":{""6.5"":[-120,null],""4.5"":[-525,null],""7.5"":[155,null],""8.5"":[290,null],""5.5"":[-235,null]},""czr"":{""9.5"":[500,null],""4.5"":[-675,null],""5.5"":[-245,null],""6.5"":[-118,null],""7.5"":[158,null],""8.5"":[285,null]}}",6.5,0.4739,+111,-111,under,mgm,6.5,-115,0.0356,2026-08-19T15:31:37Z,2026-08-19T20:31:04Z
2026-08-19,822860,677958,Kumar Rocker,Texas Rangers,Washington Nationals,1,R,106,506,21,116.0,56,287,23.12,21.84,22.8,0.2084,0.944,confirmed,9,0.2011,0.91,0.1894,4.31,0.6238,0.4363,0.2715,0.1506,0.0749,0.0335,4.5,-148,116,4.5,-115,-111,4.5,-135,-110,,,,"{""dk"":{""2.5"":[-1080,null],""3.5"":[-359,null],""4.5"":[-150,null],""5.5"":[146,null],""6.5"":[309,null],""7.5"":[660,null],""8.5"":[1360,null]},""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-115,null],""5.5"":[186,null],""6.5"":[400,null]},""mgm"":{""4.5"":[-135,null],""2.5"":[-700,null],""6.5"":[280,null],""5.5"":[150,null],""3.5"":[-295,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-380,null],""4.5"":[-152,null],""5.5"":[142,null],""6.5"":[275,null],""7.5"":[550,null],""8.5"":[1100,null]}}",4.5,0.4363,+129,-129,under,dk,4.5,116,0.1269,2026-08-19T15:31:37Z,2026-08-19T20:31:04Z
2026-08-19,824801,701542,Will Warren,New York Yankees,Baltimore Orioles,0,R,117,517,23,118.0,171,711,21.62,22.37,21.81,0.2291,1.037,confirmed,8,0.2609,1.181,0.2701,5.87,0.8336,0.7023,0.5435,0.383,0.2449,0.142,5.5,124,-158,5.5,118,-150,5.5,100,-150,,,,"{""dk"":{""2.5"":[-1140,null],""3.5"":[-397,null],""4.5"":[-170,null],""5.5"":[124,null],""6.5"":[263,null],""7.5"":[529,null],""8.5"":[1080,null]},""fd"":{""2.5"":[-2000,null],""3.5"":[-520,null],""4.5"":[-215,null],""5.5"":[118,null],""6.5"":[230,null],""7.5"":[480,null]},""mgm"":{""7.5"":[425,null],""4.5"":[-200,null],""5.5"":[105,null],""6.5"":[210,null],""3.5"":[-500,null]},""czr"":{""3.5"":[-460,null],""4.5"":[-197,null],""5.5"":[112,null],""6.5"":[215,null],""7.5"":[425,null],""8.5"":[850,null]}}",5.5,0.5435,-119,+119,over,dk,5.5,124,0.1218,2026-08-19T15:31:37Z,2026-08-19T20:45:41Z
2026-08-19,824076,607625,Seth Lugo,Kansas City Royals,Athletics,1,R,108,593,25,139.3,125,611,23.25,23.49,23.31,0.1888,0.855,confirmed,9,0.2076,0.94,0.177,4.03,0.5717,0.3817,0.2257,0.1186,0.0557,0.0236,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19T21:00:30Z
